origin,job_original,populations_original,origin_DA_id,original_acc,job_increase_40,populations_increase_40,job_increase_240,populations_increase_240,job_increase_80,populations_increase_80,job_increase_120,populations_increase_120,job_increase_160,populations_increase_160,job_increase_200,populations_increase_200,job_increase_280,populations_increase_280,job_increase_320,populations_increase_320,job_increase_360,populations_increase_360,job_increase_400,populations_increase_400,job_increase_440,populations_increase_440,job_increase_480,populations_increase_480
14017874,377505.0,329213.0,35203997,377505.0,55635.0,37277.0,90905.0,131070.0,80735.0,93948.0,89410.0,104326.0,92355.0,119900.0,102220.0,123247.0,134755.0,137726.0,138035.0,144032.0,140235.0,159090.0,141240.0,163649.0,129205.0,166135.0,150500.0,171676.0
13444437,330.0,1412.0,35200320,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460827,43720.0,203017.0,35203884,43720.0,0.0,0.0,4235.0,13303.0,60.0,2267.0,60.0,4966.0,4440.0,15243.0,4210.0,15286.0,4415.0,16197.0,4530.0,19289.0,7115.0,22444.0,7710.0,27807.0,4230.0,18506.0,8240.0,29105.0
13444446,3665.0,36407.0,35204084,3665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
30098786,78505.0,170255.0,35204072,78505.0,0.0,0.0,760.0,3077.0,0.0,0.0,645.0,2468.0,0.0,1492.0,19040.0,75490.0,760.0,3077.0,760.0,3077.0,760.0,3077.0,760.0,3077.0,17885.0,77592.0,760.0,3077.0
13452643,12645.0,34961.0,35203469,12645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20030819,37730.0,170943.0,35203231,37730.0,0.0,0.0,0.0,2699.0,60.0,492.0,60.0,3191.0,60.0,3191.0,0.0,2699.0,2190.0,9403.0,3300.0,13385.0,4160.0,14826.0,7490.0,23446.0,1895.0,7649.0,8020.0,24744.0
13444454,955.0,9601.0,35203734,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460839,362245.0,307565.0,35200735,362245.0,28355.0,2368.0,91045.0,113535.0,34775.0,11273.0,79965.0,92514.0,43685.0,29326.0,91060.0,111784.0,89005.0,109780.0,91610.0,115981.0,94675.0,121906.0,93715.0,125797.0,76750.0,95037.0,96145.0,129814.0
13452650,10315.0,27896.0,35202394,10315.0,41945.0,89003.0,44530.0,90557.0,41850.0,88560.0,41850.0,88560.0,44530.0,90557.0,48465.0,103686.0,44530.0,90557.0,44530.0,90557.0,44530.0,90557.0,46490.0,98430.0,56755.0,135377.0,53320.0,125982.0
13460842,74405.0,247058.0,35200593,74405.0,0.0,0.0,4615.0,14839.0,60.0,2267.0,705.0,5942.0,4135.0,15231.0,4550.0,16250.0,4420.0,15147.0,4535.0,18239.0,7120.0,21394.0,7715.0,26757.0,4625.0,19781.0,8245.0,28055.0
13452651,12725.0,34965.0,35203441,12725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452653,7395.0,33922.0,35203532,7395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452654,10185.0,27709.0,35202123,10185.0,19800.0,39469.0,19800.0,39469.0,19800.0,39469.0,19800.0,39469.0,19800.0,39469.0,22545.0,49784.0,19800.0,39469.0,19800.0,39469.0,19800.0,39469.0,19915.0,39987.0,48855.0,113392.0,45125.0,124908.0
13444463,595.0,3024.0,35202500,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460851,192945.0,288945.0,35204495,192945.0,3175.0,814.0,21110.0,51574.0,15640.0,11112.0,17855.0,37155.0,20040.0,25057.0,22205.0,50934.0,19070.0,47819.0,20600.0,51927.0,33465.0,60535.0,34060.0,65898.0,16410.0,40122.0,36005.0,68212.0
13460854,185150.0,358042.0,35204519,185150.0,1170.0,2665.0,26710.0,42956.0,16650.0,20429.0,17395.0,23020.0,16795.0,26774.0,31820.0,59864.0,28955.0,46586.0,39290.0,77198.0,38525.0,77170.0,39465.0,78729.0,63255.0,123311.0,49470.0,108562.0
13452662,105.0,3403.0,35203052,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460856,169885.0,333173.0,35204520,169885.0,1170.0,2665.0,27175.0,43047.0,14245.0,21413.0,14990.0,24004.0,16885.0,24432.0,34395.0,69020.0,26685.0,46499.0,37425.0,79918.0,36010.0,78902.0,36610.0,82086.0,63200.0,128099.0,49925.0,119428.0
13444474,3840.0,39040.0,35200206,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
13452667,110.0,2450.0,35201970,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460864,146630.0,282306.0,35200582,146630.0,18730.0,737.0,16295.0,44038.0,13105.0,9384.0,28035.0,28352.0,36795.0,25256.0,36715.0,43575.0,14255.0,40283.0,18320.0,46119.0,19035.0,51276.0,38360.0,57376.0,34855.0,38451.0,42840.0,61418.0
13469056,11055.0,29932.0,35203128,11055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17205.0,67372.0,17205.0,67372.0,0.0,0.0,17205.0,67372.0
13452684,10380.0,27961.0,35202365,10380.0,50870.0,101822.0,53665.0,104442.0,50870.0,101822.0,50870.0,101822.0,53570.0,103985.0,57600.0,117571.0,53665.0,104442.0,53665.0,104442.0,53665.0,104442.0,55360.0,110596.0,64960.0,145639.0,60975.0,132758.0
13460879,2835.0,24332.0,35202998,2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30107025,49720.0,200430.0,35200515,49720.0,0.0,0.0,3780.0,11664.0,60.0,2267.0,890.0,6989.0,2925.0,10982.0,3755.0,13647.0,3255.0,11885.0,3790.0,15918.0,5350.0,17838.0,6545.0,24097.0,2950.0,13200.0,6545.0,24097.0
14050707,38895.0,176347.0,35200651,38895.0,0.0,0.0,900.0,4503.0,60.0,1423.0,60.0,4122.0,960.0,5926.0,900.0,4503.0,215.0,4450.0,575.0,5342.0,1660.0,8863.0,4865.0,16722.0,1540.0,6875.0,4865.0,16722.0
13452695,295.0,3385.0,35201857,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000535,60.0,2859.0,35203035,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444506,510.0,7411.0,35200306,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30016928,285.0,6019.0,35202017,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460898,59650.0,232610.0,35200594,59650.0,0.0,0.0,4615.0,14839.0,60.0,2267.0,705.0,5942.0,4135.0,15231.0,5210.0,16703.0,4420.0,15147.0,4535.0,18239.0,7120.0,21394.0,7715.0,26757.0,4350.0,19022.0,8245.0,28055.0
13444518,6250.0,22883.0,35202446,6250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460902,40005.0,189181.0,35200655,40005.0,0.0,0.0,2225.0,6461.0,60.0,2267.0,60.0,4966.0,2285.0,8728.0,2225.0,6792.0,3115.0,12994.0,3170.0,13508.0,4790.0,18006.0,7650.0,25229.0,3610.0,15424.0,8180.0,26527.0
13452716,2830.0,8760.0,35200463,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460911,460275.0,371279.0,35200749,460275.0,71630.0,17934.0,121025.0,92892.0,47015.0,19970.0,58940.0,46911.0,112630.0,66447.0,100895.0,85704.0,119725.0,89856.0,123050.0,100111.0,126860.0,104408.0,127325.0,110715.0,118185.0,101459.0,130060.0,115117.0
13444531,115.0,1964.0,35200322,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452724,12785.0,34858.0,35203471,12785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460919,362960.0,313879.0,35200737,362960.0,28355.0,2368.0,103340.0,113055.0,34775.0,11273.0,90645.0,91048.0,46085.0,31556.0,103640.0,111715.0,101585.0,109711.0,104125.0,115561.0,109265.0,123092.0,108185.0,126374.0,88690.0,111761.0,110430.0,129431.0
30098873,125.0,1165.0,35203371,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469114,11055.0,29688.0,35201515,11055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.0,35840.0,7250.0,35840.0,0.0,0.0,7250.0,35840.0
13469115,10590.0,29907.0,35203138,10590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,31488.0,6480.0,31488.0,0.0,0.0,6480.0,31488.0
13452735,1885.0,24298.0,35201908,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460928,192375.0,277745.0,35200731,192375.0,8715.0,1689.0,39760.0,82886.0,15640.0,11112.0,42045.0,69342.0,20040.0,25057.0,40855.0,82246.0,37720.0,79131.0,39780.0,84620.0,52115.0,91847.0,52710.0,97210.0,26460.0,61476.0,55185.0,100905.0
13444543,1100.0,3820.0,35203979,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452742,290.0,1267.0,35201855,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469127,3570.0,9249.0,35201662,3570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30098888,55.0,2645.0,35203376,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444560,685.0,9424.0,35203720,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460944,141620.0,320006.0,35204515,141620.0,96615.0,47041.0,127605.0,104549.0,87470.0,44111.0,112065.0,61130.0,112840.0,73857.0,129295.0,92527.0,126245.0,101787.0,132915.0,126391.0,134970.0,129495.0,137240.0,132748.0,158095.0,182131.0,144375.0,155416.0
14042579,121290.0,232791.0,35201351,121290.0,1065.0,2213.0,9435.0,34802.0,4620.0,17873.0,6080.0,21869.0,7545.0,34560.0,6040.0,21146.0,278525.0,106208.0,279045.0,109124.0,39690.0,81688.0,41570.0,97516.0,285715.0,149895.0,285685.0,138941.0
13460950,230.0,1058.0,35201805,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444568,575.0,7419.0,35200305,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14673372,43110.0,198301.0,35203885,43110.0,0.0,0.0,2950.0,9641.0,60.0,2267.0,60.0,4966.0,2925.0,10982.0,2925.0,11111.0,4170.0,15587.0,4285.0,18166.0,6090.0,21209.0,7710.0,27294.0,3895.0,16971.0,8240.0,28592.0
13460959,212010.0,293507.0,35204496,212010.0,8715.0,1689.0,32855.0,61190.0,15640.0,11112.0,31435.0,45451.0,20570.0,26438.0,33420.0,59169.0,32225.0,58342.0,33755.0,62450.0,37005.0,69335.0,36190.0,73791.0,20110.0,43935.0,38135.0,76105.0
13452774,720.0,7590.0,35203285,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000618,1640.0,14819.0,35204259,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452780,12465.0,34755.0,35203472,12465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469165,1330.0,9191.0,35201617,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460977,2905.0,24188.0,35203000,2905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30098932,240205.0,279162.0,35204387,240205.0,2985.0,8172.0,33255.0,48326.0,15180.0,35857.0,18380.0,41299.0,19725.0,32054.0,22240.0,40386.0,21140.0,39362.0,23300.0,40946.0,34235.0,49577.0,34235.0,49577.0,49800.0,79091.0,49840.0,99928.0
13444600,3910.0,39190.0,35203910,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
14050809,130935.0,257891.0,35200692,130935.0,0.0,0.0,10630.0,27336.0,2760.0,3911.0,4315.0,12712.0,7160.0,17856.0,9900.0,25017.0,5890.0,21937.0,7420.0,26045.0,13370.0,34574.0,13965.0,39937.0,10205.0,25742.0,15910.0,42251.0
30000637,3910.0,38938.0,35200203,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
13452798,10270.0,27796.0,35202124,10270.0,32560.0,57438.0,32560.0,57438.0,32560.0,57438.0,32560.0,57438.0,32560.0,57438.0,35795.0,69513.0,32560.0,57438.0,32560.0,57438.0,32560.0,57438.0,33000.0,58371.0,61880.0,131106.0,54845.0,135176.0
14050813,119600.0,250500.0,35200691,119600.0,0.0,0.0,6815.0,22750.0,60.0,2267.0,1595.0,10027.0,4460.0,16212.0,7180.0,22332.0,5635.0,20213.0,7165.0,24321.0,9320.0,29305.0,9915.0,34668.0,6415.0,21505.0,11860.0,36982.0
13469186,11005.0,29830.0,35203136,11005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17265.0,67838.0,17265.0,67838.0,0.0,0.0,17265.0,67838.0
13460995,25855.0,131722.0,35203245,25855.0,0.0,0.0,0.0,2221.0,0.0,0.0,0.0,2221.0,0.0,2221.0,0.0,2221.0,295.0,3690.0,120.0,3274.0,295.0,3690.0,740.0,6716.0,295.0,3690.0,740.0,6716.0
30107143,472615.0,445939.0,35204565,472615.0,85370.0,35645.0,142595.0,111223.0,101990.0,56001.0,115015.0,72465.0,138610.0,97703.0,131445.0,105652.0,139605.0,108246.0,142150.0,115941.0,152485.0,123289.0,153345.0,128339.0,151505.0,137486.0,156840.0,137704.0
13461001,38760.0,176320.0,35200650,38760.0,0.0,0.0,900.0,4503.0,60.0,1423.0,60.0,4122.0,960.0,5926.0,900.0,4503.0,1640.0,6734.0,2325.0,8863.0,3380.0,11558.0,5210.0,18025.0,1540.0,6875.0,5210.0,18025.0
30057995,1605.0,21280.0,35204165,1605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461013,175300.0,342707.0,35204518,175300.0,1170.0,2665.0,26795.0,42771.0,16275.0,20694.0,17710.0,24306.0,17095.0,26117.0,31590.0,59627.0,28930.0,45125.0,38280.0,73453.0,36515.0,71711.0,36950.0,72752.0,65235.0,118013.0,47410.0,104885.0
20112916,17720.0,74209.0,35204451,17720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8150.0,61004.0,0.0,0.0,8150.0,61615.0,8940.0,66287.0,13715.0,87344.0,13695.0,83643.0,14485.0,89806.0
30066199,167730.0,251756.0,35201159,167730.0,8250.0,48076.0,37670.0,124235.0,30655.0,108582.0,31400.0,111173.0,24840.0,101939.0,35655.0,123102.0,40920.0,128942.0,45640.0,143908.0,45015.0,147564.0,51075.0,170329.0,67270.0,183378.0,55265.0,174053.0
13452824,10090.0,27562.0,35202361,10090.0,54185.0,112354.0,57080.0,116528.0,54440.0,114657.0,54440.0,114657.0,56885.0,114517.0,61015.0,129657.0,57080.0,116528.0,57080.0,116528.0,57080.0,116528.0,58635.0,122413.0,66935.0,149631.0,62870.0,135510.0
13452824,10090.0,27562.0,35202362,10090.0,54185.0,112354.0,57080.0,116528.0,54440.0,114657.0,54440.0,114657.0,56885.0,114517.0,61015.0,129657.0,57080.0,116528.0,57080.0,116528.0,57080.0,116528.0,58635.0,122413.0,66935.0,149631.0,62870.0,135510.0
30008860,2310.0,14879.0,35204067,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452829,12725.0,34846.0,35203440,12725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14018085,1320.0,3765.0,35200882,1320.0,0.0,0.0,549900.0,373868.0,0.0,0.0,0.0,0.0,0.0,0.0,495995.0,292666.0,566885.0,462485.0,569565.0,466985.0,576150.0,472762.0,576545.0,474468.0,577750.0,487645.0,579395.0,479867.0
14018085,1320.0,3765.0,35200883,1320.0,0.0,0.0,549900.0,373868.0,0.0,0.0,0.0,0.0,0.0,0.0,495995.0,292666.0,566885.0,462485.0,569565.0,466985.0,576150.0,472762.0,576545.0,474468.0,577750.0,487645.0,579395.0,479867.0
13469222,1505.0,9741.0,35201615,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452841,815.0,2044.0,35202160,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452842,170.0,592.0,35202153,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461035,113395.0,301035.0,35204533,113395.0,381425.0,150478.0,428865.0,198624.0,218375.0,147489.0,375125.0,171726.0,419180.0,177608.0,424080.0,195907.0,436380.0,197385.0,441760.0,210679.0,441815.0,215618.0,442250.0,216659.0,451010.0,245804.0,458680.0,242943.0
30017070,41465.0,174069.0,35201194,41465.0,1170.0,2665.0,5960.0,26740.0,12585.0,58924.0,13605.0,61896.0,13115.0,50799.0,18680.0,70917.0,6350.0,27464.0,19785.0,72630.0,20155.0,73064.0,31125.0,118908.0,53660.0,134505.0,34595.0,129497.0
13461042,456605.0,402044.0,35202788,456605.0,81600.0,27551.0,154055.0,166001.0,87370.0,52362.0,94300.0,60139.0,120340.0,86533.0,118670.0,85153.0,151250.0,164633.0,153500.0,166861.0,160895.0,173405.0,162375.0,176551.0,161505.0,183294.0,169805.0,200270.0
13452858,1835.0,24201.0,35204375,1835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444667,3780.0,38974.0,35200202,3780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,10223.0
13469248,10955.0,29691.0,35203126,10955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13115.0,59536.0,13115.0,59536.0,0.0,0.0,13115.0,59536.0
13461058,465765.0,392979.0,35200750,465765.0,81260.0,24282.0,125480.0,105070.0,84825.0,31478.0,95030.0,58910.0,117040.0,72971.0,112590.0,99945.0,124460.0,101865.0,128150.0,112446.0,132110.0,118899.0,132915.0,124491.0,133530.0,114181.0,135945.0,129501.0
13461059,142575.0,282770.0,35200579,142575.0,0.0,0.0,13555.0,35695.0,4390.0,7695.0,6680.0,19881.0,9350.0,22830.0,15360.0,35104.0,10000.0,28900.0,14065.0,34736.0,16295.0,42933.0,16890.0,48296.0,15390.0,35187.0,21370.0,52338.0
13469256,11015.0,29641.0,35201516,11015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6265.0,28881.0,6265.0,28881.0,0.0,0.0,6265.0,28881.0
13452873,665.0,4356.0,35200466,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461067,42625.0,194329.0,35203887,42625.0,0.0,0.0,2950.0,9641.0,60.0,2267.0,60.0,4966.0,2925.0,10982.0,2925.0,10854.0,4170.0,15587.0,4285.0,17909.0,6090.0,21209.0,7710.0,27037.0,3895.0,16971.0,8240.0,28335.0
13444684,575.0,7574.0,35200189,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444686,150.0,434.0,35200219,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444685,955.0,9613.0,35203721,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444682,580.0,2891.0,35202504,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461076,100705.0,258347.0,35200590,100705.0,0.0,0.0,5690.0,19912.0,60.0,2267.0,1110.0,8418.0,4460.0,16212.0,6695.0,20723.0,4825.0,17623.0,6680.0,22712.0,8195.0,26467.0,8790.0,31830.0,5855.0,20733.0,10735.0,34144.0
13444693,6180.0,22783.0,35202449,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452886,60.0,2403.0,35202171,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14018133,1305.0,4063.0,35200880,1305.0,0.0,0.0,549900.0,374447.0,0.0,0.0,0.0,0.0,0.0,0.0,495995.0,292666.0,566315.0,458760.0,568995.0,463260.0,575580.0,469037.0,576170.0,473011.0,576750.0,482937.0,578860.0,477492.0
14042716,347350.0,314450.0,35200944,347350.0,55170.0,34186.0,104030.0,132043.0,79235.0,89222.0,87910.0,99600.0,146955.0,118511.0,156075.0,130573.0,186680.0,153063.0,189510.0,158109.0,195005.0,178990.0,203020.0,191800.0,197940.0,192801.0,206705.0,201773.0
30058078,1885.0,23869.0,35201822,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20039266,61410.0,217646.0,35204554,61410.0,1170.0,2665.0,19295.0,45674.0,22990.0,69353.0,23735.0,71944.0,23160.0,66787.0,31580.0,88678.0,20780.0,48388.0,36085.0,99950.0,36165.0,100798.0,42665.0,129260.0,66750.0,152526.0,48215.0,139269.0
14050921,6180.0,16382.0,35204406,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461098,2810.0,24587.0,35202977,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
